stn_code,sampling_date,month,sampling_time,stn_name,type_water_body,name_of_water_body,river_basin,district,state_name,mon_agency,frequency,major_polluting_sources,use_based_class,visibility_effluent_discharge,weather,approx_depth,human_activities,floating_matter,color,odor,flow,temperature,dissolved_o2,ph,conductivity,bod,nitrate_n,nitrite_n,fecal_coliform,total_coliform,fecal_streptococci,turbidity,phenophelene_alkanity,total_alkalinity,chlorides,cod,total_kjeldahl_n,amonia_n,hardness_caco3,calcium_caco3,magnesium_caco3,sulphate,sodium,total_dissolved_solids,total_fixed_solids,total_suspended_solids,phosphate,boron,potassium,flouride,latitude,longitude,use_of_water_in_down_stream,remark
1095,2025-07-01,Jul,11:55:00,"Godavari river at U/s of Gangapur Dam, Village. Gangapur,Taluka. Nashik, District. Nashik.", Dam,Godavari ,Godavari ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,Odor Free,0.0,26.0,5.2,7.8,233.0,3.2,2.93,,24,280.0,1.8(BDL),38.1,5(BDL),22,11.5,12.0,1.5(BDL),0.4,28.0,16.0,12.0,26.02,5.38,175.0,142.0,92,0.57,0.5(BDL),1(BDL),0.2(BDL),20°02.400 ,73°40.751,,Dry river
1096,2025-07-01,Jul,13:35:00,"Godavari river at Ramkund, Village. Panchavati, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0.0,26.0,5.2,8.0,379.0,4.8,3.5,,20,280.0,1.8(BDL),5.6,5(BDL),62,16.0,16.0,1.5(BDL),0.4,76.0,44.0,32.0,31.38,10.67,289.0,213.0,68,1.01,0.5(BDL),1(BDL),0.2(BDL),20°00.482,73°47.542,,Dry river
1211,2025-07-01,Jul,13:50:00,"Godavari river at D/s of Nashik near Amardham, Village. GadgebabaMaharaj Nagar, Taluka . Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0.0,26.0,5.3,8.1,410.0,4.4,3.57,,20,280.0,1.8(BDL),4.8,5(BDL),70,17.99,16.0,1.5(BDL),0.4,86.0,50.0,36.0,36.98,12.14,310.0,239.0,52,1.08,0.5(BDL),1(BDL),0.2(BDL),20°00.109,73°47.842,,Dry river
2177,2025-07-01,Jul,12:45:00,"Godavari river near Someshwar Temple, Village. Someshwar, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Boating,Tourism Spot",Yes,Clear,Odor Free,0.0,26.0,5.2,8.2,460.0,4.6,2.71,,27,920.0,1.8(BDL),6.6,5(BDL),46,13.0,16.0,1.5(BDL),0.4,56.0,32.0,24.0,23.26,8.15,355.0,260.0,61,0.69,0.5(BDL),1(BDL),0.2(BDL),20°01.391,73°43.740,,Dry river
2178,2025-07-02,Jul,12:55:00,"Chikhali nallah meets Godavari river, Village. Chikhali, Taluka. Nashik, District. Nashik.",Nala,Chikhali Nalla,Chikhali Nalla,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,0.3(BDL),7.7,1135.0,18,4.96,,31,920.0,1.8(BDL),7.2,5(BDL),224,131.96,48.0,1.5(BDL),0.4,320.0,190.0,130.0,127.76,61.31,965.0,779.0,51,1.49,0.5(BDL),1(BDL),0.2(BDL),20°01.022,73°44.116,,Dry river
2179,2025-07-01,Jul,13:20:00,"Godavari river at Hanuman Ghat, Village. Nashik city, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Boating",Yes,Clear,Odor Free,0.0,26.0,5,7.8,356.0,3.8,3.35,,17,170.0,1.8(BDL),5.2,5(BDL),64,19.49,16.0,1.5(BDL),0.4,80.0,46.0,34.0,19.36,10.74,282.0,210.0,44,0.77,0.5(BDL),1(BDL),0.2(BDL),20°00.546,73°47.020,,Dry river
2180,2025-07-01,Jul,14:05:00,"Godavari river at Tapovan,Village. Tapovan, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0.0,26.0,5,7.9,289.0,4,3.24,,84,920.0,1.8(BDL),4.8,5(BDL),54,14.0,16.0,1.5(BDL),0.4,66.0,38.0,28.0,18.66,10.45,216.0,172.0,62,0.77,0.5(BDL),1(BDL),0.2(BDL),20°00.007,73°48.907,,Dry river
2181,2025-07-01,Jul,14:10:00,"Godavari river at Kapila. Godavari confluence point,  Village. Tapovan, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0.0,26.0,5,7.9,522.0,3.2,3.24,,63,540.0,1.8(BDL),4.6,5(BDL),78,23.99,12.0,1.5(BDL),0.4,96.0,56.0,40.0,52.8,17.14,410.0,328.0,71,0.56,0.5(BDL),1(BDL),0.2(BDL),20°00.012,73°48.914,,Dry river
2182,2025-07-01,Jul,15:55:00,"Godavari river at Saikheda village,  Village. Saikheda, Taluka. Niphad, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0.0,26.0,4.8,7.6,455.0,3.6,3.87,,20,280.0,1.8(BDL),5.9,5(BDL),74,22.99,16.0,1.5(BDL),0.4,92.0,54.0,38.0,23.28,14.86,350.0,286.0,65,0.56,0.5(BDL),1(BDL),0.2(BDL),20°00.859,74°00.350,,Dry river
2183,2025-07-01,Jul,16:30:00,"Godavari river at Nandur.Madhmeshwar Dam, Village. Nandur, Taluka. Niphad, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,5.4,7.6,446.0,3,4.2,,13,120.0,1.8(BDL),5.2,5(BDL),76,27.49,12.0,1.5(BDL),0.4,94.0,56.0,38.0,23.63,15.75,340.0,269.0,63,0.69,0.5(BDL),1(BDL),0.2(BDL),20°00.535,74°07.948,,Dry river
2660,2025-07-02,Jul,05:35:00,"Darna river at Chehedi water works (pumping station), Village. Chehedi, Taluka. Nashik, District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,5.6,7.7,279.0,4,3.68,,14,210.0,1.8(BDL),47.3,5(BDL),50,18.99,16.0,1.5(BDL),0.4,62.0,36.0,26.0,37.6,11.24,208.0,169.0,112,0.8,0.5(BDL),1(BDL),0.2(BDL),19° 55.873,73° 51.429,,Dry river
2661,2025-07-02,Jul,07:10:00,"Darna river at Aswali ( Darna Dam),Village. Aswali,Taluka. Igatpuri,District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,5.4,8.0,245.0,3.4,2.26,,14,94.0,1.8(BDL),12.3,5(BDL),26,10.5,12.0,1.5(BDL),0.4,34.0,20.0,14.0,21.2,6.28,189.0,148.0,54,0.55,0.5(BDL),1(BDL),0.2(BDL),19° 48.184,73° 44.276,,Dry river
2662,2025-07-02,Jul,06:30:00,"Darna river at MES site pumping station, Village. Bhagur, Taluka. Nashik, District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,5.6,8.1,259.0,3,2.93,,15,220.0,1.8(BDL),64.2,5(BDL),38,12.5,12.0,1.5(BDL),0.4,48.0,28.0,20.0,28.1,7.85,210.0,176.0,98,1.03,0.5(BDL),1(BDL),0.2(BDL),19° 52.114,73° 49.662,,Dry river
2663,2025-07-02,Jul,11:30:00,"Darna river at Bhagur pumping station near Pandhurli bridge, Village. Bhagur,Taluka. Nashik,District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,5.5,8.1,219.0,3,3.01,,21,280.0,1.8(BDL),63.2,5(BDL),40,12.0,12.0,1.5(BDL),0.4,50.0,28.0,22.0,29.58,8.9,181.0,148.0,118,1.05,0.5(BDL),1(BDL),0.2(BDL),19° 52.306,73° 50.235,,Dry river
2664,2025-07-03,Jul,05:50:00,"Darna river at Sansari, Village. Sansari,Taluka. Nashik,District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,5,7.9,366.0,3.8,3.61,,10,120.0,1.8(BDL),62.6,58,20(BDL),16.99,16.0,1.5(BDL),0.4,72.0,42.0,30.0,33.86,11.28,290.0,230.0,115,0.84,0.5(BDL),1(BDL),0.2(BDL),19° 54.350,73° 50.546,,Dry river
1253,2025-07-04,Jul,17:30:00,"Girna river at Malegaon road bridge, Village. Malegaon, Taluka. Malegaon, District. Nashik.",River,Girrna ,Girrna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,Odor Free,0.0,26.0,5.6,8.2,488.0,3,1.99,,26,350.0,1.8(BDL),48.6,5(BDL),128,57.98,12.0,1.5(BDL),0.4,126.0,74.0,52.0,71.44,40.64,389.0,316.0,66,0.57,0.5(BDL),1(BDL),0.2(BDL),20°32.106,74°31.220,,Dry river
1251,2025-07-04,Jul,00:00:00,"Tapi river at U/s, Bhusawal,Village. Bhusawal Railway Colony, Taluka. Bhusawal, District. Jalgaon.",River,Tapi ,Tapi ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.7,7.9,344.0,3.0,0.3(BDL),,1.8(BDL),540.0,1.8(BDL),1(BDL),5(BDL),56,13,16.0,1.5(BDL),0.4,100.0,56.0,42.6,5(BDL),5(BDL),252.0,210.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),21°03.671,75°47.537,,Dry river
1313,2025-07-04,Jul,19:30:00,"Tapi river at Ajnad village, Village.Ajnad , Taluka. Raver, District.Jalgaon.",River,Tapi ,Tapi ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,Industrial,Clear,Less than 50cm,Others,No,Clear,Odor Free,1.0,22.0,5.6,7.7,459.0,3,0.3(BDL),,13,280.0,1.8(BDL),18,5(BDL),122,14.5,12.0,1.5(BDL),0.4,122.0,66.0,46.0,135.12,12.68,362.0,310.0,58,0.79,0.5(BDL),1(BDL),0.2(BDL),21°14.696,76°08.898,,Dry river
2658,2025-07-04,Jul,00:00:00,"Bori river, D/S of Amalner, Village. Amalner, Taluka. Jalgaon, District. Jalgaon.",River,Bori ,Bori ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.7,7.9,344.0,3.0,0.3(BDL),,1.8(BDL),540.0,1.8(BDL),1(BDL),5(BDL),56,13,16.0,1.5(BDL),0.4,100.0,56.0,42.6,5(BDL),5(BDL),252.0,210.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),21º 03.360',75º 04.283',,Dry river
2667,2025-07-04,Jul,00:00:00,"Hiwara river at  D/S of Pachora, Village. Pachora,Taluka. Jalgaon,District. Jalgaon.",River,Hiwara ,Hiwara ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.7,7.9,344.0,3.0,0.3(BDL),,1.8(BDL),540.0,1.8(BDL),1(BDL),5(BDL),56,13,16.0,1.5(BDL),0.4,100.0,56.0,42.6,5(BDL),5(BDL),252.0,210.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),20º 40.031',75º 21.464',,Dry river
2674,2025-07-04,Jul,00:00:00,"Mor river  near Padalashe, Village. Padalashe,Taluka. Jalgaon, District. Jalgaon.",River,Mor ,Mor ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.7,7.9,344.0,3.0,0.3(BDL),,1.8(BDL),540.0,1.8(BDL),1(BDL),5(BDL),56,13,16.0,1.5(BDL),0.4,100.0,56.0,42.6,5(BDL),5(BDL),252.0,210.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),21º 06.455',75º 47.515',,Dry river
2710,2025-07-04,Jul,00:00:00,"Titur river at  D/S of Chalisgaon, Village. Chalisgaon,Taluka. Jalgaon,District. Jalgaon.",River,Titur ,Titur ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.7,7.9,344.0,3.0,0.3(BDL),,1.8(BDL),540.0,1.8(BDL),1(BDL),5(BDL),56,13,16.0,1.5(BDL),0.4,100.0,56.0,42.6,5(BDL),5(BDL),252.0,210.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),20º 27.987',75º 01.165',,Dry river
2718,2025-07-04,Jul,00:00:00,"Waghur river at. Sakegaon before Confluence with Tapi river, Village. Sakegaon,Taluka. Jalgaon,District. Jalgaon.",River,Waghur ,Waghur ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.7,7.9,344.0,3.0,0.3(BDL),,1.8(BDL),540.0,1.8(BDL),1(BDL),5(BDL),56,13,16.0,1.5(BDL),0.4,100.0,56.0,42.6,5(BDL),5(BDL),252.0,210.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),21º 05.592',75º 41.642',,Dry river
1252,2025-07-04,Jul,00:00:00,"Girna river at Jalgaon at intake of Girna pump huose, Village. Girna pump house area, Taluka. Jalgaon, District. Jalgaon.",River,Girna ,Girna ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.7,7.9,344.0,3.0,0.3(BDL),,1.8(BDL),540.0,1.8(BDL),1(BDL),5(BDL),56,13,16.0,1.5(BDL),0.4,100.0,56.0,42.6,5(BDL),5(BDL),252.0,210.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),20°59.372,75°30.942,,Dry river
1314,2025-07-02,Jul,03:40:00,"Tapi river at Ubad village near Gujratborder, Village. Ubad, Taluka. Shahada, District. Nandurbar.",River,Tapi ,Tapi ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,20.0,5.2,7.8,989.0,3.6,2.77,,21,240.0,1.8(BDL),74.1,5(BDL),162,99.97,12.0,1.5(BDL),0.4,196.0,116.0,80.0,107.6,77.24,781.0,649.0,96,0.79,0.5(BDL),1(BDL),0.2(BDL),21°31.799,74°19.149,,Dry river
2652,2025-07-02,Jul,00:00:00,"Amravati river at D/s. of Dondaicha, Village. Dondaicha, Taluka. Dhule, District. Dhule.",River,Amravati ,Amravati ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.7,7.9,344.0,3.0,0.3(BDL),,1.8(BDL),540.0,1.8(BDL),1(BDL),5(BDL),56,13,16.0,1.5(BDL),0.4,100.0,56.0,42.6,5(BDL),5(BDL),252.0,210.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),21º 19.688',74º 34.184',,Dry river
2659,2025-07-02,Jul,00:00:00,"Burai river before confluence to Tapi river, Village. Mukudas, Taluka. Dhule, District. Dhule.",River,Burai ,Burai ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.7,7.9,344.0,3.0,0.3(BDL),,1.8(BDL),540.0,1.8(BDL),1(BDL),5(BDL),56,13,16.0,1.5(BDL),0.4,100.0,56.0,42.6,5(BDL),5(BDL),252.0,210.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),21º 18.077',75º 47.818',,Dry river
2666,2025-07-01,Jul,00:00:00,"Gomai river D/s. of Shahada, Village. Shahada,Taluka. Dhule,District. Dhule.",River,Gomai ,Gomai ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.7,7.9,344.0,3.0,0.3(BDL),,1.8(BDL),540.0,1.8(BDL),1(BDL),5(BDL),56,13,16.0,1.5(BDL),0.4,100.0,56.0,42.6,5(BDL),5(BDL),252.0,210.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),21º 32.744',74º 27.618',,Dry river
2670,2025-07-01,Jul,02:30:00,"Kan river at Sakri water works, Village. Sakri, Taluka. Dhule, District. Dhule.",River,Kan ,Kan ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,20.0,5.2,8.5,569.0,4.2,3.51,,12,110.0,1.8(BDL),5.2,5(BDL),108,46.99,16.0,1.5(BDL),0.4,132.0,76.0,56.0,44.02,43.94,469.0,402.0,38,0.78,0.5(BDL),1(BDL),0.2(BDL),20º 59.642',74º 17.48',,Dry river
2684,2025-07-01,Jul,01:50:00,"Panzara river, Near Panzarakan SSK Ltd, Village. Panzara,Taluka. Dhule, District. Dhule.",River,Panzara ,Panzara ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,20.0,5.1,8.4,819.0,4.2,4.92,,26,540.0,1.8(BDL),4.8,5(BDL),138,50.48,16.0,1.5(BDL),0.4,166.0,98.0,68.0,74.38,52.06,659.0,528.0,32,0.96,0.5(BDL),1(BDL),0.2(BDL),20º 57.405',74º 17.598',,Dry river
1907,2025-07-01,Jul,05:30:00,"Rangavali river at D/s of Navapur near Rangavali bridge, Village. Navapur, Taluka. Navapur, District. Nandurbar.",River,Rangavali ,Rangavali ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,20.0,5,7.3,266.0,4.6,3.61,,25,430.0,1.8(BDL),108.2,5(BDL),36,8.5,16.0,1.5(BDL),0.4,46.0,26.0,20.0,81.24,7.9,192.0,160.0,142,1.4,0.5(BDL),1(BDL),0.2(BDL),21°09.794',73°47.211',,Dry river
1463,2025-07-08,Jul,07:30:00,"Nira river at Sarola bridge, Village. Sarola, Taluka.Bhor, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,25.0,6.2,8.1,181.0,3.6,1,,1.8(BDL),110.0,1.8(BDL),6.03,5(BDL),36,11.05,11.9,1.5(BDL),0.4,52.0,24.0,28.0,5(BDL),6.22,148.0,116.0,48,0.47,0.5(BDL),1(BDL),0.2(BDL),18°10.588',73°57.287 ',,Dry river
2191,2025-07-03,Jul,14:45:00,"Mutha river at Sangam bridge near Ganapathyghat, Village . Shivaji Nagar,  Taluka. Pune, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,27.0,4.6,7.4,255.0,5.6,2.66,,17,1600.0,1.8(BDL),3.85,5(BDL),42,16.94,15.8,1.5(BDL),0.4,72.0,38.0,34.0,16.24,12.97,209.0,165.0,20,1.04,0.5(BDL),1.99,0.6,18°31.815,73°51.662,,Dry river
2192,2025-07-02,Jul,13:00:00,"Mula - Mutha river at Mundhawa bridge,Village. Mundhawa,Taluka. Haweli,District. Pune.",River,Mula Mutha ,Mula Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,27.5,4.9,7.3,297.0,5.4,2.44,,21,1600.0,1.8(BDL),1.77,5(BDL),50,20.34,15.8,1.5(BDL),0.4,84.0,42.0,42.0,13.36,14.05,245.0,195.0,19,0.2(BDL),0.5(BDL),1.9,0.7,18°32.206,73°56.015,,Dry river
2193,2025-07-03,Jul,10:50:00,"Mula river at Aundh bridge, Village. Aundhgaon,Taluka. Haweli, District. Pune.",River,Mula ,Mula ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,5.3,7.7,646.0,5.8,1.3,,23,1600.0,1.8(BDL),15.5,5(BDL),104,15.15,19.8,2.24,0.45,186.0,94.0,92.0,9.24,8.88,525.0,418.0,46,1.04,0.5(BDL),1.08,0.6,18°34.049,73°48.675,,Dry river
2194,2025-07-03,Jul,18:30:00,"Mula river at Harrison bridge near Mula.Pawana sangam, Village. Bopodi,Taluka. Haweli, District. Pune.",River,Mula ,Mula ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,27.0,4.5,7.3,254.0,6.6,2.73,,24,1600.0,1.8(BDL),4.09,5(BDL),44,15.8,19.8,1.68,0.4,72.0,40.0,32.0,5(BDL),12.39,206.0,160.0,21,1.31,0.5(BDL),1.96,0.8,18°34.462,73°50.139,,Dry river
2195,2025-07-04,Jul,15:30:00,"Nira river at D/s of Jubilant Organosis,  Village. Nimbut, Taluka. Baramati, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,27.0,5.5,8.2,281.0,5.8,1.51,,7.8,280.0,1.8(BDL),1.68,5(BDL),62,18.44,32.7,1.5(BDL),0.4,80.0,44.0,36.0,9.54,15.49,225.0,180.0,16,0.26,0.5(BDL),1(BDL),0.4,18°06.093,74°14.038,,Dry river
2682,2025-07-06,Jul,16:20:00,"Nira river at U/s of Jubilant Organosis, Village. Nira (Dattaghat),Taluka. Baramati, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,26.0,6.1,8.3,278.0,4.6,1.3,,20,430.0,1.8(BDL),1.63,5(BDL),66,18.29,19.8,1.5(BDL),0.4,82.0,46.0,36.0,12.5,15.58,220.0,176.0,12,0.68,0.5(BDL),1(BDL),0.3,18° 05.811,74° 12.730,,Dry river
2656,2025-07-07,Jul,08:45:00,"Bhima river. Backwater of Ujani Dam, near raw water pump house, Village. Kumbargaon, Taluka. Indapur, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,25.0,6,7.9,383.0,4.4,1.41,,2,350.0,1.8(BDL),3.13,5(BDL),68,27.89,15.8,1.5(BDL),0.4,110.0,54.0,56.0,31.85,24.44,305.0,245.0,32,0.2(BDL),0.5(BDL),2.06,0.2(BDL),18° 16.341,74° 47.893,,Dry river
2678,2025-07-03,Jul,14:20:00,"Mutha river near Veer Savarkar Bhavan, Village. Pune  M.C, Taluka. Pune, District .Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,27.0,4.8,7.4,238.0,7,2.36,,33,1600.0,1.8(BDL),4.06,5(BDL),38,15.45,23.7,4.48,1.83,68.0,32.0,36.0,5(BDL),11.09,193.0,154.0,27,1.1,0.5(BDL),1.67,0.7,18° 31.287,73° 51.018,,Dry river
2679,2025-07-03,Jul,14:20:00,"Mutha river at Deccan bridge, Village. Deccan,Taluka. Pune, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,27.0,4.2,7.4,238.0,8,2.4,,21,1600.0,1.8(BDL),4.42,5(BDL),42,15.1,23.7,2.24,0.4,70.0,34.0,36.0,5(BDL),11.55,195.0,156.0,31,1.25,0.5(BDL),1.59,0.5,18° 30.910,73° 50.677,,Dry river
